,S1,S11,S10,S9,S5,S4,S13,S3,S2,S12
466,674.8164432236828,674.8164432236828,674.8164432236828,674.8164432236828,674.8164432236828,674.8164432236828,674.8164432236828,674.8164432236828,674.8164432236828,674.8164432236828
467,1358.8289083598106,1358.8289083598106,1358.8289083598106,1358.8289083598106,1358.8289083598106,1358.8289083598106,1358.8289083598106,1358.8289083598106,1358.8289083598106,1358.8289083598106
468,2170.9239669518042,2170.9239669518042,2170.9239669518042,2170.9239669518042,2170.9239669518042,2170.9239669518042,2170.9239669518042,2170.9239669518042,2170.9239669518042,2170.9239669518042
469,2113.0568697661943,2113.0568697661943,2113.0568697661943,2113.0568697661943,2113.0568697661943,2113.0568697661943,2113.0568697661943,2113.0568697661943,2113.0568697661943,2113.0568697661943
470,1516.5838451997736,1516.5838451997736,1516.5838451997736,1516.5838451997736,1516.5838451997736,1516.5838451997736,1516.5838451997736,1516.5838451997736,1516.5838451997736,1516.5838451997736
471,1842.5992702145927,1842.5992702145927,1842.5992702145927,1842.5992702145927,1842.5992702145927,1842.5992702145927,1842.5992702145927,1842.5992702145927,1842.5992702145927,1842.5992702145927
472,2876.4710660823253,2876.4710660823253,2876.4710660823253,2876.4710660823253,2876.4710660823253,2876.4710660823253,2876.4710660823253,2876.4710660823253,2876.4710660823253,2876.4710660823253
473,2299.053475264656,2299.053475264656,2299.053475264656,2299.053475264656,2299.053475264656,2299.053475264656,2299.053475264656,2299.053475264656,2299.053475264656,2299.053475264656
474,4715.397108485212,4715.397108485212,4715.397108485212,4715.397108485212,4715.397108485212,4715.397108485212,4715.397108485212,4715.397108485212,4715.397108485212,4715.397108485212
475,3923.3009009080124,3923.3009009080124,3923.3009009080124,3923.3009009080124,3923.3009009080124,3923.3009009080124,3923.3009009080124,3923.3009009080124,3923.3009009080124,3923.3009009080124
476,2606.0829036207642,2606.0829036207642,2606.0829036207642,2606.0829036207642,2606.0829036207642,2606.0829036207642,2606.0829036207642,2606.0829036207642,2606.0829036207642,2606.0829036207642
477,1096.3469179936774,1096.3469179936774,1096.3469179936774,1096.3469179936774,1096.3469179936774,1096.3469179936774,1096.3469179936774,1096.3469179936774,1096.3469179936774,1096.3469179936774
478,1962.3710657080953,1962.3710657080953,1962.3710657080953,1962.3710657080953,1962.3710657080953,1962.3710657080953,1962.3710657080953,1962.3710657080953,1962.3710657080953,1962.3710657080953
479,2981.4022161352195,2981.4022161352195,2981.4022161352195,2981.4022161352195,2981.4022161352195,2981.4022161352195,2981.4022161352195,2981.4022161352195,2981.4022161352195,2981.4022161352195
480,1854.707232523624,1854.707232523624,1854.707232523624,1854.707232523624,1854.707232523624,1854.707232523624,1854.707232523624,1854.707232523624,1854.707232523624,1854.707232523624
481,1842.486973198491,1842.486973198491,1842.486973198491,1842.486973198491,1842.486973198491,1842.486973198491,1842.486973198491,1842.486973198491,1842.486973198491,1842.486973198491
482,921.9023889931152,921.9023889931152,921.9023889931152,921.9023889931152,921.9023889931152,921.9023889931152,921.9023889931152,921.9023889931152,921.9023889931152,921.9023889931152
483,1439.95957922471,1439.95957922471,1439.95957922471,1439.95957922471,1439.95957922471,1439.95957922471,1439.95957922471,1439.95957922471,1439.95957922471,1439.95957922471
484,1711.4700961228496,1711.4700961228496,1711.4700961228496,1711.4700961228496,1711.4700961228496,1711.4700961228496,1711.4700961228496,1711.4700961228496,1711.4700961228496,1711.4700961228496
485,2862.518914770838,2862.518914770838,2862.518914770838,2862.518914770838,2862.518914770838,2862.518914770838,2862.518914770838,2862.518914770838,2862.518914770838,2862.518914770838
486,2201.425247774758,2201.425247774758,2201.425247774758,2201.425247774758,2201.425247774758,2201.425247774758,2201.425247774758,2201.425247774758,2201.425247774758,2201.425247774758
487,1145.6561013368107,1145.6561013368107,1145.6561013368107,1145.6561013368107,1145.6561013368107,1145.6561013368107,1145.6561013368107,1145.6561013368107,1145.6561013368107,1145.6561013368107
488,3838.104034303734,3838.104034303734,3838.104034303734,3838.104034303734,3838.104034303734,3838.104034303734,3838.104034303734,3838.104034303734,3838.104034303734,3838.104034303734
489,1567.1325675195899,1567.1325675195899,1567.1325675195899,1567.1325675195899,1567.1325675195899,1567.1325675195899,1567.1325675195899,1567.1325675195899,1567.1325675195899,1567.1325675195899
490,2694.3622377516585,2694.3622377516585,2694.3622377516585,2694.3622377516585,2694.3622377516585,2694.3622377516585,2694.3622377516585,2694.3622377516585,2694.3622377516585,2694.3622377516585
491,3696.7962994832646,3696.7962994832646,3696.7962994832646,3696.7962994832646,3696.7962994832646,3696.7962994832646,3696.7962994832646,3696.7962994832646,3696.7962994832646,3696.7962994832646
492,3949.8564085697544,3949.8564085697544,3949.8564085697544,3949.8564085697544,3949.8564085697544,3949.8564085697544,3949.8564085697544,3949.8564085697544,3949.8564085697544,3949.8564085697544
493,1361.434827378227,1361.434827378227,1361.434827378227,1361.434827378227,1361.434827378227,1361.434827378227,1361.434827378227,1361.434827378227,1361.434827378227,1361.434827378227
494,2250.653643191708,2250.653643191708,2250.653643191708,2250.653643191708,2250.653643191708,2250.653643191708,2250.653643191708,2250.653643191708,2250.653643191708,2250.653643191708
495,1429.51913805785,1429.51913805785,1429.51913805785,1429.51913805785,1429.51913805785,1429.51913805785,1429.51913805785,1429.51913805785,1429.51913805785,1429.51913805785
496,1695.1710155706,1695.1710155706,1695.1710155706,1695.1710155706,1695.1710155706,1695.1710155706,1695.1710155706,1695.1710155706,1695.1710155706,1695.1710155706
497,5189.425501600783,5189.425501600783,5189.425501600783,5189.425501600783,5189.425501600783,5189.425501600783,5189.425501600783,5189.425501600783,5189.425501600783,5189.425501600783
498,2678.304328467674,2678.304328467674,2678.304328467674,2678.304328467674,2678.304328467674,2678.304328467674,2678.304328467674,2678.304328467674,2678.304328467674,2678.304328467674
499,1938.6388986784682,1938.6388986784682,1938.6388986784682,1938.6388986784682,1938.6388986784682,1938.6388986784682,1938.6388986784682,1938.6388986784682,1938.6388986784682,1938.6388986784682
